REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,235
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,235
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,140
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,45
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,100
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,10
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,5
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,10
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,5
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,131
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,457
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,97
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,955
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,355
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,C,Any Other White Background,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,600
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,175
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,110
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,65
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,155
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,90
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,65
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,3100
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,2675
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,2110
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,1835
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,990
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,840
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",620
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",536
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",925
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",804
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",365
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",310
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,95
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,425
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,2170
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,70
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,25
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,325
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,1455
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,105
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,720
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,16
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,81
01/04/2026,30/04/2026,Latest Available Data,Ethnicity,D,White and Black Caribbean,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
